violation_address,quadrant,zipcode,lat,long
201 MASSACHUSETTS AVE NE,NE,20002,38.894627,-77.002883
301 56TH ST NE,NE,20019,38.893166,-76.920929
1529 23RD ST SE,SE,20020,38.871056,-76.973446
3921 W ST NW,NW,20007,38.919359,-77.07819
1241 16TH ST NE,NE,20002,38.906466,-76.980117
1738 H ST NE,NE,20002,38.900385,-76.977668
4809 4TH ST NW,NW,20011,38.948868,-77.017232
2013 4TH ST NE,NE,20002,38.91748,-77.000332
2268 SUDBURY RD NW,NW,20012,38.990915,-77.046542
4115 FESSENDEN ST NW,NW,20016,38.95496,-77.081303
2000 N ST NW,NW,20036,38.907068,-77.045367
506 EASTERN AVE NE,NE,20019,38.89626,-76.914134
2820 R ST SE,SE,20020,38.86966,-76.966559
1203 INGRAHAM ST NW,NW,20011,38.954291,-77.028026
5120 ASTOR PL SE,SE,20019,38.887062,-76.927117
5124 ASTOR PL SE,SE,20019,38.887017,-76.926757
329 RALEIGH ST SE,SE,20032,38.843837,-77.000478
4218 4TH ST SE,SE,20032,38.827704,-77.000259
4582 MACARTHUR BLVD NW,NW,20007,38.9096,-77.088659
1440 ROCK CREEK FORD RD NW,NW,20011,38.963505,-77.03456
313 ANACOSTIA RD SE,SE,20019,38.8855,-76.954778
2 M ST NE,NE,20002,38.905852,-77.008464
2517 39TH ST NW,NW,20007,38.923276,-77.076715
3806 DAVIS PL NW,NW,20007,38.923456,-77.075817
3810 DAVIS PL NW,NW,20007,38.923189,-77.0758
3814 DAVIS PL NW,NW,20007,38.923198,-77.076335
3818 DAVIS PL NW,NW,20007,38.923457,-77.076378
3822 DAVIS PL NW,NW,20007,38.923451,-77.076816
3905 DAVIS PL NW,NW,20007,38.923845,-77.077974
1218 QUINCY ST NW,NW,20011,38.937437,-77.027986
3105 WACLARK PL SE,SE,20032,38.843774,-77.002196
308 QUACKENBOS ST NE,NE,20011,38.963946,-77.002284
1517 F ST NE,NE,20002,38.896102,-76.982424
133 LONGFELLOW ST NW,NW,20011,38.957858,-77.013058
2211 Q ST SE,SE,20020,38.870565,-76.974233
1009 4TH ST NE,NE,20002,38.903127,-77.000349
217 WEBSTER ST NE,NE,20011,38.943314,-77.00341
2515 FAIRLAWN AVE SE,SE,20020,38.874945,-76.969985
6228 NORTH DAKOTA AVE NW,NW,20011,38.96564,-77.015815
4436 1ST ST NE,NE,20011,38.944069,-77.006021
1759 LYMAN PL NE,NE,20002,38.904833000000004,-76.977178
4471 MACARTHUR BLVD NW,NW,20007,38.908338,-77.084199
1241 TALBERT ST SE,SE,20020,38.861702,-76.991309
2646 39TH ST NW,NW,20007,38.924471,-77.078699
615 NEWTON PL NW,NW,20010,38.934086,-77.022667
1846 PROVIDENCE ST NE,NE,20002,38.913305,-76.985174
30 S ST NW,NW,20001,38.913894,-77.010172
453 MELLON ST SE,SE,20032,38.847388,-77.000655
5432 CONNECTICUT AVE NW,NW,20015,38.962879,-77.074728
2532 PARK PL SE,SE,20020,38.871681,-76.969494
3800 SOUTH CAPITOL ST SE,SE,20032,38.835227,-77.007577
3802 SOUTH CAPITOL ST SE,SE,20032,38.835169,-77.007385
3804 SOUTH CAPITOL ST SE,SE,20032,38.834995,-77.007433
3806 SOUTH CAPITOL ST SE,SE,20032,38.835006,-77.007667
3812 SOUTH CAPITOL ST SE,SE,20032,38.834759,-77.007604
2241 16TH ST NE,NE,20018,38.920192,-76.981092
2810 BRENTWOOD RD NE,NE,20018,38.932394,-76.967522
99 55TH ST SE,SE,20019,38.887265,-76.922481
1508 NEAL ST NE,NE,20002,38.902449,-76.983436
1717 EAST CAPITOL ST SE,SE,20003,38.889409,-76.979877
1218 G ST NE,NE,20002,38.899101,-76.989438
904 QUINCY ST NE,NE,20017,38.938227,-76.994073
4205 7TH ST SE,SE,20032,38.828609,-76.996821
4209 7TH ST SE,SE,20032,38.828347,-76.997011
4213 7TH ST SE,SE,20032,38.82807,-76.997176
4221 7TH ST SE,SE,20032,38.827545,-76.9975
4225 7TH ST SE,SE,20032,38.82727,-76.997653
4233 7TH ST SE,SE,20032,38.826692,-76.997739
4237 7TH ST SE,SE,20032,38.826523,-76.997433
4386 7TH ST SE,SE,20032,38.826836,-76.997234
4701 BENNING RD SE,SE,20019,38.883239,-76.934725
1840 CALIFORNIA ST NW,NW,20009,38.917599,-77.042994
1443 SPRING RD NW,NW,20010,38.937677,-77.035378
2904 NELSON PL SE,SE,20019,38.876797,-76.967238
4951 G ST SE,SE,20019,38.881286,-76.932554
4955 G ST SE,SE,20019,38.880879,-76.932262
4957 G ST SE,SE,20019,38.880855,-76.931898
520 46TH ST SE,SE,20019,38.882693,-76.934922
522 46TH ST SE,SE,20019,38.882561,-76.934963
523 46TH ST SE,SE,20019,38.882818,-76.935765
528 46TH ST SE,SE,20019,38.882515,-76.935523
4401 E ST SE,SE,20019,38.882968,-76.93902
4409 E ST SE,SE,20019,38.882942,-76.93865
4419 FALLS TER SE,SE,20019,38.882283,-76.937872
4420 FALLS TER SE,SE,20019,38.882692,-76.937665
4421 E ST SE,SE,20019,38.882943,-76.937797
4421 FALLS TER SE,SE,20019,38.882314,-76.937593
4422 E ST SE,SE,20019,38.883372,-76.937788
4423 FALLS TER SE,SE,20019,38.882313,-76.937437
4424 FALLS TER SE,SE,20019,38.882629,-76.937353
4425 FALLS TER SE,SE,20019,38.882327,-76.937335
4426 E ST SE,SE,20019,38.883522,-76.937474
4438 E ST SE,SE,20019,38.883534,-76.936668
4450 E ST SE,SE,20019,38.883634,-76.936089
4454 E ST SE,SE,20019,38.883719,-76.935668
4339 E ST SE,SE,20019,38.88304,-76.939962
4341 E ST SE,SE,20019,38.883037,-76.939795
4400 E ST SE,SE,20019,38.883353,-76.939086
4264 BENNING RD NE,NE,20019,38.892223,-76.940067
601 53RD ST SE,SE,20019,38.880312000000004,-76.927
605 53RD ST SE,SE,20019,38.880273,-76.926411
4820 BENNING RD SE,SE,20019,38.880717,-76.932186
4822 BENNING RD SE,SE,20019,38.8807,-76.93188
4824 BENNING RD SE,SE,20019,38.880147,-76.931567
4921 G ST SE,SE,20019,38.880071,-76.931182
4927 G ST SE,SE,20019,38.880371,-76.930717
5107 FITCH ST SE,SE,20019,38.88045,-76.92894
5113 FITCH ST SE,SE,20019,38.880386,-76.927993
5117 FITCH ST SE,SE,20019,38.880366,-76.927717
5119 FITCH ST SE,SE,20019,38.88034,-76.927401
5121 FITCH ST SE,SE,20019,38.880675,-76.927693
5123 FITCH ST SE,SE,20019,38.880709,-76.927364
5131 FITCH ST SE,SE,20019,38.880765,-76.926931
5133 FITCH ST SE,SE,20019,38.880809,-76.926617
5135 FITCH ST SE,SE,20019,38.880837,-76.926305
4401 BLAINE ST NE,NE,20019,38.891726,-76.938343
1400 SOMERSET PL NW,NW,20011,38.966672,-77.033793
1327 RIDGE PL SE,SE,20020,38.868693,-76.986127
1416 SWANN ST NW,NW,20009,38.914685,-77.033105
3413 14TH ST NW,NW,20010,38.931932,-77.032447
107 VICTOR ST NE,NE,20011,38.943358,-77.005464
307 K ST NW,NW,20001,38.902768,-77.015444
3016 30TH ST SE,SE,20020,38.852735,-76.965406
3068 30TH ST SE,SE,20020,38.851398,-76.96396
606 M ST NW,NW,20001,38.905485,-77.020319
626 S ST NW,NW,20001,38.913888,-77.02114
926 N ST NW,NW,20001,38.907093,-77.025131
1105 MCCOLLOUGH CT NW,NW,20001,38.905136,-77.020907
1109 MCCOLLOUGH CT NW,NW,20001,38.905436,-77.020705
1337 6TH ST NW,NW,20001,38.908171,-77.019667
501 L ST NW,NW,20001,38.904377,-77.019093
1367 K ST SE,SE,20003,38.878245,-76.985944
19 BATES ST NW,NW,20001,38.910541,-77.009844
4473 B ST SE,SE,20019,38.887157,-76.937509
1271 MEIGS PL NE,NE,20002,38.907328,-76.984385
1273 MEIGS PL NE,NE,20002,38.907295,-76.984289
1908 M ST NE,NE,20002,38.905834,-76.975743
6101 BLAIR RD NW,NW,20011,38.964235,-77.011497
1632 ECKINGTON PL NE,NE,20002,38.912105,-77.004803
4427 HAYES ST NE,NE,20019,38.899534,-76.937806
4905 4TH ST NW,NW,20011,38.950268,-77.017252
1303 CONGRESS ST SE,SE,20032,38.841657,-76.986666
1309 CONGRESS ST SE,SE,20032,38.841998,-76.986208
519 6TH ST SE,SE,20003,38.882109,-76.998694
1805 GOOD HOPE RD SE,SE,20020,38.865521,-76.979132
20 KENILWORTH AVE NE,NE,20019,38.890353,-76.958584
208 KENILWORTH AVE NE,NE,20019,38.892112,-76.956834
3206 EAST CAPITOL ST NE,NE,20019,38.890104,-76.960599
3392 BLAINE ST NE,NE,20019,38.891948,-76.957066
3393 BLAINE ST NE,NE,20019,38.891684,-76.957337
3930 W ST NW,NW,20007,38.918969,-77.078402
3701 4TH ST SE,SE,20032,38.837565,-77.002434
3707 4TH ST SE,SE,20032,38.836774,-77.002407
3710 2ND ST SE,SE,20032,38.836354,-77.002529
3711 4TH ST SE,SE,20032,38.836352,-77.00241
3713 4TH ST SE,SE,20032,38.836325,-77.002099
3703 4TH ST SE,SE,20032,38.837366,-77.002376
172 MISSISSIPPI AVE SE,SE,20032,38.835043,-77.003355
174 MISSISSIPPI AVE SE,SE,20032,38.835042,-77.00322
3815 2ND ST SE,SE,20032,38.8356,-77.003158
3817 2ND ST SE,SE,20032,38.835503,-77.003149
3821 2ND ST SE,SE,20032,38.835312,-77.003173
1622 C ST NE,NE,20002,38.893588,-76.981347
1720 MONTELLO AVE NE,NE,20002,38.909558,-76.985684
4730 3RD ST NW,NW,20011,38.948429,-77.015896
1007 15TH ST SE,SE,20003,38.878125,-76.983857
1415 FLORIDA AVE NW,NW,20009,38.920105,-77.032578
520 CONSTITUTION AVE NE,NE,20002,38.8922,-76.998626
7 N ST NW,NW,20001,38.907414,-77.009847
1721 MINNESOTA AVE SE,SE,20020,38.868637,-76.979946
5 BRANDYWINE ST SE,SE,20032,38.830013,-77.006851
20 CHESAPEAKE ST SE,SE,20032,38.829465,-77.006761
1545 44TH ST NW,NW,20007,38.909856,-77.080423
1030 5TH ST NE,NE,20002,38.90342,-76.999802
1803 19TH ST NW,NW,20009,38.914304,-77.043118
4933 NANNIE HELEN BURROUGHS AVE NE,NE,20019,38.89813,-76.930506
1273 BRENTWOOD RD NE,NE,20018,38.92253,-76.988161
1275 BRENTWOOD RD NE,NE,20018,38.922601,-76.988048
1283 BRENTWOOD RD NE,NE,20018,38.923171,-76.987701
1293 BRENTWOOD RD NE,NE,20018,38.923483,-76.987423
1400 DOWNING ST NE,NE,20018,38.921645,-76.984605
1405 MONTANA AVE NE,NE,20018,38.923701,-76.984894
1416 DOWNING ST NE,NE,20018,38.922637,-76.983983
1418 SARATOGA AVE NE,NE,20018,38.923019,-76.98568
1419 SARATOGA AVE NE,NE,20018,38.922624,-76.984684
1423 SARATOGA AVE NE,NE,20018,38.922884,-76.984581
1431 MONTANA AVE NE,NE,20018,38.922924,-76.98387
1431 SARATOGA AVE NE,NE,20018,38.923353,-76.984523
1433 MONTANA AVE NE,NE,20018,38.922809,-76.983721
1435 MONTANA AVE NE,NE,20018,38.922748,-76.983608
1437 MONTANA AVE NE,NE,20018,38.922643,-76.983428
2501 14TH ST NE,NE,20018,38.922644,-76.986073
2502 14TH ST NE,NE,20018,38.92252,-76.986529
2513 14TH ST NE,NE,20018,38.923249,-76.986163
2515 14TH ST NE,NE,20018,38.923372,-76.986025
2529 14TH ST NE,NE,20018,38.923822,-76.985521
2531 14TH ST NE,NE,20018,38.923939,-76.985389
2426 QUEENS CHAPEL RD NE,NE,20018,38.922013,-76.974645
1214 18TH PL NE,NE,20002,38.906159,-76.977414
4813 3RD ST NW,NW,20011,38.949039,-77.015506
125 56TH ST SE,SE,20019,38.886906,-76.92133
1825 7TH ST NW,NW,20001,38.914938,-77.021705
1511 FRANKLIN ST NE,NE,20018,38.925294,-76.983033
1530 RHODE ISLAND AVE NE,NE,20018,38.92626,-76.982885
1530 RHODE ISLAND NE,NE,20002,38.901468,-76.990998
3311 10TH PL SE,SE,20032,38.841931,-76.992402
3313 10TH PL SE,SE,20032,38.841761,-76.992609
3316 WHEELER RD SE,SE,20032,38.841375,-76.99349
3319 10TH PL SE,SE,20032,38.841485,-76.992595
3320 WHEELER RD SE,SE,20032,38.841019,-76.993418
3323 10TH PL SE,SE,20032,38.841214,-76.992525
3324 WHEELER RD SE,SE,20032,38.840942,-76.992501
3717 CAMDEN ST SE,SE,20020,38.860557,-76.952393
300 SOUTH CAROLINA AVE SE,SE,20003,38.882653,-77.001851
167 35TH ST NE,NE,20019,38.892104,-76.953379
1246 HOLBROOK TER NE,NE,20002,38.907168,-76.985183
430 ONEIDA PL NW,NW,20011,38.961822,-77.019409
141 35TH ST NE,NE,20019,38.891619,-76.953853
3035 STANTON RD SE,SE,20020,38.852377,-76.982774
3037 STANTON RD SE,SE,20020,38.852099,-76.9831
3100 BRUCE PL SE,SE,20020,38.85185,-76.983406
3104 BRUCE PL SE,SE,20020,38.851913,-76.983694
5411 NORTH CAPITOL ST NE,NE,20011,38.956155,-77.008742
1741 HIGHWOOD PL SE,SE,20020,38.868916,-76.955294
16 16TH ST NE,NE,20002,38.890378,-76.982445
1814 BELMONT RD NW,NW,20009,38.920372,-77.042597
21 KENNEDY ST NW,NW,20011,38.956887,-77.010489
3107 24TH ST SE,SE,20020,38.85269,-76.972425
1360 BARNABY TER SE,SE,20032,38.833457,-76.988403
4221 BROOKS ST NE,NE,20019,38.893565,-76.941233
432 23RD PL NE,NE,20002,38.89592,-76.973972
1345 ADAMS ST NE,NE,20018,38.919811,-76.984687
4131 HUNT PL NE,NE,20019,38.900376,-76.942963
1443 SHERIDAN ST NW,NW,20011,38.966369,-77.035197
421 7TH ST NE,NE,20002,38.895808,-76.995938
1319 GOOD HOPE RD SE,SE,20020,38.866913,-76.986814
3101 NEW MEXICO AVE NW,NW,20016,38.932924,-77.082854
7532 ALASKA AVE NW,NW,20012,38.981761,-77.029432
1628 C ST NE,NE,20002,38.893596,-76.981157
40 S ST NW,NW,20001,38.913893,-77.010465
351 53RD ST SE,SE,20019,38.883576,-76.926566
5040 D ST SE,SE,20019,38.883887,-76.929354
5216 D ST SE,SE,20019,38.883547,-76.926885
3012 G ST SE,SE,20019,38.880446,-76.963672
1221 MASSACHUSETTS AVE NW,NW,20005,38.905008,-77.029044
2012 KLINGLE RD NW,NW,20010,38.932741,-77.046004
1412 21ST ST NW,NW,20036,38.90909,-77.046901
4907 11TH ST NE,NE,20017,38.949033,-76.991434
600 I ST NE,NE,20002,38.901509,-76.998229
101 G ST SW,SW,20024,38.881642,-77.012606
103 G ST SW,SW,20024,38.881646,-77.013454
916 12TH ST NE,NE,20002,38.902023,-76.990523
700 CONSTITUTION AVE NE,NE,20002,38.892375,-76.995437
1000 NEW JERSEY AVE SE,SE,20003,38.878212,-77.004412
1619 G ST SE,SE,20003,38.881051,-76.981405
400 M ST SE,SE,20003,38.876679,-77.000358
49 R ST NE,NE,20002,38.91241,-77.007092
1928 KEARNY ST NE,NE,20018,38.931348,-76.976835
1611 44TH ST NW,NW,20007,38.911037,-77.080968
4411 1ST PL NE,NE,20011,38.944071,-77.006467
4201 CATHEDRAL AVE NW,NW,20016,38.93083,-77.08298
1412 FOXHALL RD NW,NW,20007,38.907486,-77.081843
1720 D ST SE,SE,20003,38.884284,-76.980002
2841 GAINESVILLE ST SE,SE,20020,38.854921,-76.967069
913 19TH ST NW,NW,20006,38.901481,-77.04331
2415 SAVANNAH ST SE,SE,20020,38.848089,-76.969495
240 M ST SW,SW,20024,38.875421,-77.015718
300 M ST SW,SW,20024,38.875923,-77.016488
1250 4TH ST SW,SW,20024,38.875164,-77.017235
2338 PITTS PL SE,SE,20020,38.859838,-76.985196
900 21ST ST NE,NE,20002,38.902909,-76.974527
1102 21ST ST NE,NE,20002,38.904275,-76.974726
1116 21ST ST NE,NE,20002,38.904859,-76.974987
1122 21ST ST NE,NE,20002,38.905084,-76.974465
1907 MARYLAND AVE NE,NE,20002,38.902918,-76.975423
2007 MARYLAND AVE NE,NE,20002,38.903474,-76.974477
2010 MARYLAND AVE NE,NE,20002,38.903914,-76.9753
2012 MARYLAND AVE NE,NE,20002,38.904077,-76.975482
2014 MARYLAND AVE NE,NE,20002,38.904277,-76.975549
2020 MARYLAND AVE NE,NE,20002,38.904017,-76.975051
2022 MARYLAND AVE NE,NE,20002,38.90394,-76.974827
3856 HALLEY TER SE,SE,20032,38.833219,-77.006891
103 MISSOURI AVE NW,NW,20011,38.955961,-77.011976
4232 4TH ST SE,SE,20032,38.827032,-76.99988
4238 4TH ST SE,SE,20032,38.826759,-76.999769
4258 4TH ST SE,SE,20032,38.825336,-76.999233
4244 4TH ST SE,SE,20032,38.826332,-76.999901
4246 4TH ST SE,SE,20032,38.826111,-76.999792
4248 4TH ST SE,SE,20032,38.826139,-76.999542
4283 6TH ST SE,SE,20032,38.826592,-76.998967
4287 6TH ST SE,SE,20032,38.826311,-76.998806
4291 6TH ST SE,SE,20032,38.825971,-76.998909
4295 6TH ST SE,SE,20032,38.825828,-76.999279
4297 6TH ST SE,SE,20032,38.825701,-76.999058
1901 19TH ST NW,NW,20009,38.915752,-77.043116
744 CONGRESS ST SE,SE,20032,38.840238,-76.995231
3109 HAWTHORNE ST NW,NW,20008,38.928489,-77.062411
1545 18TH ST NW,NW,20036,38.910917,-77.041106
1301 ORREN ST NE,NE,20002,38.903125,-76.985089
45 55TH ST SE,SE,20019,38.888478,-76.922785
5126 CALL PL SE,SE,20019,38.884371,-76.927547
1728 SWANN ST NW,NW,20009,38.914665,-77.040388
3500 14TH ST NW,NW,20010,38.934633,-77.033024
409 NEWCOMB ST SE,SE,20032,38.847582,-77.002575
2224 40TH PL NW,NW,20007,38.920148,-77.080032
1941 NAYLOR RD SE,SE,20020,38.872397,-76.976949
1400 STAPLES ST NE,NE,20002,38.90392,-76.984166
1405 15TH ST NW,NW,20005,38.909171,-77.034289
5035 CENTRAL AVE SE,SE,20019,38.888736,-76.928709
633 FLORIDA AVE NE,NE,20002,38.905243,-76.996465
2201 CHAMPLAIN ST NW,NW,20009,38.919942,-77.040473
2207 CHAMPLAIN ST NW,NW,20009,38.920192,-77.040554
2384 CHAMPLAIN ST NW,NW,20009,38.922119,-77.041617
523 CONSTITUTION AVE NE,NE,20002,38.891876,-76.998693
0 VACANT LOT NEXT TO 3050 CLINTON ST NE,NE,20018,38.932541,-76.964257
325 P ST SW,SW,20024,38.872298,-77.016302
1409 3RD ST SW,SW,20024,38.872752,-77.015398
1425 3RD ST SW,SW,20024,38.872616,-77.015401
1428 4TH ST SW,SW,20024,38.872476,-77.017133
1433 3RD ST SW,SW,20024,38.872547,-77.0154
1440 4TH ST SW,SW,20024,38.872803,-77.016815
1456 4TH ST SW,SW,20024,38.87252,-77.016816
1458 4TH ST SW,SW,20024,38.87248,-77.016815
1464 4TH ST SW,SW,20024,38.872372,-77.016815
1467 3RD ST SW,SW,20024,38.872446,-77.015758
1471 3RD ST SW,SW,20024,38.872524,-77.015756
1440 CHAPIN ST NW,NW,20009,38.921292,-77.033927
422 MELLON ST SE,SE,20032,38.84828,-77.001199
713 IRVING ST NE,NE,20017,38.928205,-76.995513
715 IRVING ST NE,NE,20017,38.928203,-76.995392
6320 14TH ST NW,NW,20011,38.967216,-77.033723
1715 MINNESOTA AVE SE,SE,20020,38.86858,-76.980043
1352 LEVIS ST NE,NE,20002,38.90454,-76.983182
4426 NEW HAMPSHIRE AVE NW,NW,20011,38.945014,-77.018179
2443 40TH ST NW,NW,20007,38.922215,-77.07853
1 SCOTT CIR NW,NW,20036,38.907842,-77.036081
1109 16TH ST NE,NE,20002,38.904719,-76.981258
2 CHESAPEAKE ST SW,SW,20032,38.828879,-77.007961
4 CHESAPEAKE ST SW,SW,20032,38.828756,-77.007958
12 CHESAPEAKE ST SW,SW,20032,38.828399,-77.008283
18 CHESAPEAKE ST SW,SW,20032,38.828826,-77.008578
20 CHESAPEAKE ST SW,SW,20032,38.828814,-77.008709
28 CHESAPEAKE ST SW,SW,20032,38.828373,-77.009101
30 CHESAPEAKE ST SW,SW,20032,38.828484,-77.009209
32 CHESAPEAKE ST SW,SW,20032,38.828601,-77.009213
612 12TH ST NE,NE,20002,38.898072,-76.990611
4001 HAYES ST NE,NE,20019,38.899568,-76.945136
1812 3RD ST NE,NE,20002,38.914518,-77.002315
4602 43RD ST NW,NW,20016,38.950127,-77.084042
1521 1ST ST NW,NW,20001,38.91025,-77.011938
1208 MONTELLO AVE NE,NE,20002,38.904024,-76.989559
1667 FORT DAVIS PL SE,SE,20020,38.866469,-76.947969
439 ORANGE ST SE,SE,20032,38.845926,-77.003018
525 KENNEDY ST NW,NW,20011,38.956625,-77.020876
2434 2ND ST NE,NE,20002,38.922152,-77.003735
1711 MASSACHUSETTS AVE NW,NW,20036,38.908504,-77.03916
5323 4TH ST NW,NW,20011,38.955112,-77.017514
1257 HAMLIN ST NE,NE,20017,38.927497,-76.988819
250 OAKWOOD ST SE,SE,20032,38.847764,-77.003672
1108 COLUMBIA RD NW,NW,20009,38.927457,-77.027614
1200 23RD ST NW,NW,20037,38.905684,-77.050334
3250 T ST SE,SE,20020,38.867573,-76.958714
4901 GEORGIA AVE NW,NW,20011,38.949891,-77.026914
600 KENILWORTH TER NE,NE,20019,38.898628,-76.95052
15 41ST ST NE,NE,20019,38.89064,-76.944357
4117 AMES ST NE,NE,20019,38.890716,-76.943481
4125 AMES ST NE,NE,20019,38.890649,-76.943029
4651 NANNIE HELEN BURROUGHS AVE NE,NE,20019,38.898558,-76.934217
17 GALVESTON ST SW,SW,20032,38.824222,-77.006996
1301 M ST NW,NW,20005,38.905853,-77.029901
899 O ST NW,NW,20001,38.908754,-77.02372
1204 TALBERT ST SE,SE,20020,38.862736,-76.991854
3033 16TH ST NW,NW,20009,38.927526,-77.035908
1321 HOLLY ST NW,NW,20012,38.980577,-77.032171
6980 MAPLE ST NW,NW,20012,38.975467,-77.014953
118 DIVISION AVE NE,NE,20019,38.891536,-76.928234
5074 CENTRAL AVE SE,SE,20019,38.888715,-76.92714
99 WEBSTER ST NE,NE,20011,38.944265,-77.006167
4401 CLERMONT DR NE,NE,20011,38.944182,-77.007216
4409 CLERMONT DR NE,NE,20011,38.944905,-77.007252
4501 CLERMONT DR NE,NE,20011,38.945593,-77.007254
4505 CLERMONT DR NE,NE,20011,38.945832,-77.007267
1312 CLIFTON ST NW,NW,20009,38.921718,-77.03082
1350 CLIFTON ST NW,NW,20009,38.922112,-77.031382
511 U ST NW,NW,20001,38.916766,-77.019185
2800 BUENA VISTA TER SE,SE,20020,38.856303,-76.96766
5513 B ST SE,SE,20019,38.88533,-76.921317
1454 MONROE ST NW,NW,20010,38.931659,-77.034498
6139 KANSAS AVE NE,NE,20011,38.964944,-77.008458
5112 5TH ST NW,NW,20011,38.952544,-77.019948
2800 JASPER RD SE,SE,20020,38.851944,-76.986849
2802 JASPER RD SE,SE,20020,38.851848,-76.986552
2804 JASPER RD SE,SE,20020,38.851938,-76.986142
2806 JASPER RD SE,SE,20020,38.851712,-76.985749
2808 JASPER RD SE,SE,20020,38.851907,-76.98556
3524 CLAY PL NE,NE,20019,38.893554,-76.951419
1450 D ST NE,NE,20002,38.894961,-76.983907
722 E ST NE,NE,20002,38.896287,-76.995183
930 FARRAGUT ST NW,NW,20011,38.950641,-77.026902
4921 GEORGIA AVE NW,NW,20011,38.950541,-77.027023
1475 COLUMBIA RD NW,NW,20009,38.927611,-77.035077
5336 COLORADO AVE NW,NW,20011,38.955409,-77.034619
1445 PARK ST NW,NW,20010,38.931004,-77.034022
3513 13TH ST NW,NW,20010,38.933052000000004,-77.029368
4526 13TH ST NW,NW,20011,38.945943,-77.030071
1301 COLUMBIA RD NW,NW,20009,38.92785,-77.030042
1306 COLUMBIA RD NW,NW,20009,38.927332,-77.030842
1309 COLUMBIA RD NW,NW,20009,38.927996,-77.031088
1310 COLUMBIA RD NW,NW,20009,38.927204,-77.031393
1313 COLUMBIA RD NW,NW,20009,38.927753,-77.031511
1314 COLUMBIA RD NW,NW,20009,38.927334,-77.031918
2800 14TH ST NW,NW,20009,38.925652,-77.032776
2802 14TH ST NW,NW,20009,38.925828,-77.032609
2806 14TH ST NW,NW,20009,38.926319,-77.032845
2900 14TH ST NW,NW,20009,38.927065,-77.032746
2301 E ST NW,NW,20037,38.896265,-77.050927
2400 VIRGINIA AVE NW,NW,20037,38.897179,-77.051487
2440 VIRGINIA AVE NW,NW,20037,38.897612,-77.051857
1000 P ST NW,NW,20001,38.909501,-77.02625
1259 MOUNT OLIVET RD NE,NE,20002,38.909187,-76.982977
200 ELMIRA ST SW,SW,20032,38.825852,-77.012874
4343 MARTIN LUTHER KING JR AVE SW,SW,20032,38.827176,-77.013362
4347 MARTIN LUTHER KING JR AVE SW,SW,20032,38.827181,-77.013714
4353 MARTIN LUTHER KING JR AVE SW,SW,20032,38.826724,-77.013749
414 SHEPHERD ST NW,NW,20011,38.939727,-77.017954
2256 HIGH ST SE,SE,20020,38.86244,-76.986247
2321 HIGH ST SE,SE,20020,38.86208,-76.987315
5028 A ST SE,SE,20019,38.888051,-76.928897
3210 8TH ST SE,SE,20032,38.843013,-76.995
400 MELLON ST SE,SE,20032,38.848627,-77.001787
112 O ST SW,SW,20024,38.872789,-77.012696
2625 36TH ST SE,SE,20020,38.857572,-76.955248
5000 A ST SE,SE,20019,38.88825,-76.929739
5010 A ST SE,SE,20019,38.888209,-76.929437
5005 BASS PL SE,SE,20019,38.885757,-76.930123
5011 AYERS PL SE,SE,20019,38.888469,-76.92952
921 2ND ST NE,NE,20002,38.901883,-77.003419
105 VARNUM ST NE,NE,20011,38.942667,-77.00543
201 I ST SW,SW,20024,38.879698,-77.014118
301 G ST SW,SW,20024,38.881696,-77.01649
3536 CENTER ST NW,NW,20010,38.935151,-77.035206
1724 CAPITOL AVE NE,NE,20002,38.910597,-76.987212
1728 CAPITOL AVE NE,NE,20002,38.910668,-76.987133
401 CHAPLIN ST SE,SE,20019,38.884662,-76.942475
1173 MORSE ST NE,NE,20002,38.903727,-76.990189
3812 FORT LINCOLN DR NE,NE,20018,38.922336,-76.950939
2 I ST SE,SE,20003,38.87955,-77.00859
4022 9TH ST NE,NE,20017,38.940162,-76.993871
1457 CONGRESS PL SE,SE,20020,38.847315,-76.983009
419 32ND ST SE,SE,20019,38.883464,-76.961659
421 32ND ST SE,SE,20019,38.883349,-76.961655
1635 18TH ST SE,SE,20020,38.869747,-76.979232
1800 MINNESOTA AVE SE,SE,20020,38.869722,-76.978665
2200 MARTIN LUTHER KING JR AVE SE,SE,20020,38.864759,-76.989587
3211 WHEELER RD SE,SE,20032,38.842996,-76.994468
3221 WHEELER RD SE,SE,20032,38.842634,-76.994398
1720 CORCORAN ST NE,NE,20002,38.91079,-76.987581
1721 CORCORAN ST NE,NE,20002,38.910979,-76.987856
5220 ASTOR PL SE,SE,20019,38.886975,-76.925969
1315 FORT STEVENS DR NW,NW,20011,38.96468,-77.030955
39 O ST SW,SW,20024,38.873135,-77.011015
1720 27TH ST SE,SE,20020,38.868957,-76.968704
5337 D ST SE,SE,20019,38.883028,-76.925174
3917 4TH ST SE,SE,20032,38.832059,-77.000835
439 LEBAUM ST SE,SE,20032,38.848216,-77.000351
3103 RHODE ISLAND AVE NE,NE,20018,38.934507,-76.964044
3830 MINNESOTA AVE NE,NE,20019,38.892953,-76.951197
2504 10TH ST NE,NE,20018,38.922869,-76.992819
2520 10TH ST NE,NE,20018,38.923195,-76.992812
1629 FAIRLAWN AVE SE,SE,20020,38.871546,-76.981361
211 R ST NE,NE,20002,38.91241,-77.003155
4607 GEORGIA AVE NW,NW,20011,38.946453,-77.026331
